Subject,Type,Total Household Gifts Currency,Total Household Gifts,Due Date,Activity ID,Contact ID
? Email: Re: ICM pastors lunch hosted by Union,1 Email,HKD,131300,11/30/2016,00T9000003J726B,0039000001kHkeS
? Email: Re: Prayer requests from pastors,1 Email,HKD,131300,2/2/2017,00T9000003PqIV4,0039000001kHkeS
? Email: ICM Pastors lunch at Union next week,1 Email,HKD,131300,1/17/2017,00T9000003O4Gdl,0039000001kHkeS
? Email: SALT ~ ICM ~ Night of Prayer,1 Email,HKD,131300,1/11/2017,00T9000003N93Lv,0039000001kHkeS
? Email: ICM banquet thanks,1 Email,HKD,131300,10/27/2016,00T9000003EmVug,0039000001kHkeS
? Email: ICM Transform catch up,1 Email,HKD,131300,9/29/2016,00T9000003AJ9LE,0039000001kHkeS
? Email: Mailing Adress and meeting,1 Email,HKD,131300,7/19/2016,00T9000002wYEfF,0039000001kHkeS
? Email: Fwd: Volunteers for 2016 ICM Banquet,1 Email,HKD,10500,9/19/2016,00T90000038Ujwl,0039000001kHkeT
? Email: Connecting,1 Email,HKD,19100,10/5/2016,00T9000003AImRA,0039000001kHkdu
Email: Update on the Villages you sponsored,1 Email,HKD,19100,8/8/2016,00T900000314fFs,0039000001kHkdu
Card and Success Stories,2 Mail,HKD,40900,10/3/2016,00T9000003AHxhs,0039000001kHke1
? Email: How can ICM serve you better?,1 Email,HKD,120600,7/19/2016,00T9000002wYsX5,0039000001kHke6
? Email: How can ICM serve you better?,1 Email,HKD,120600,7/19/2016,00T9000002wYwJJ,0039000001kHke6
? Email: How can ICM serve you better?,1 Email,HKD,120600,7/19/2016,00T9000002wYsY3,0039000001kHke6
Email: Our upcoming banquet. - Children's surgery focus,1 Email,HKD,110900,10/5/2016,00T9000003AIjMl,0039000001kHkbb
2015 B3 Success Stories,0 Other,HKD,110900,8/31/2016,00T9000003156cE,0039000001kHkbb
TF15 B3 TY cards and photo magnets,0 Other,HKD,110900,6/3/2016,00T9000002nhenA,0039000001kHkbb
? Email: Re: Reminder: TOMORROW - ICM Jumpstart Review Meeting,1 Email,HKD,143075,2/6/2017,00T9000003QUIw8,0039000001kHkbf
? Email: Reminder: (Wed) Feb 22nd - ICM Education Strategy Focus Group Discussion,1 Email,HKD,143075,2/20/2017,00T9000003SNpBb,0039000001kHkbf
HKIS Alumni Trip,4 Meeting,HKD,0,11/2/2016,00T9000003EoyFo,0039000001VtVYH
? Email: ICM Prayer Night - Jan 25th,1 Email,HKD,0,1/10/2017,00T9000003N8IEN,0039000001VtVYH
? Email: Kids Camp is coming up soon!,1 Email,HKD,0,1/9/2017,00T9000003N7e8n,0039000001VtVYH
ICM UK advice,4 Meeting,HKD,0,2/23/2017,00T9000003SO93V,00390000027C5iC
? Email: Update from ICM,1 Email,HKD,0,6/30/2016,00T9000002ukmFo,0039000001JEumy
? Email: Re: Join the Conversation: Faith and Poverty Reduction,1 Email,HKD,0,8/17/2016,00T90000032IAS5,0039000001JEumy
? Email: Re: Join the Conversation: Faith and Poverty Reduction,1 Email,HKD,0,8/30/2016,00T90000034BqjV,0039000001JEumy
Email: Re: Quick Request from The David Weekley Family Foundation,1 Email,HKD,0,7/12/2016,00T9000002wVWI2,0039000001JEumy
Email: ICM - Happy Chinese New Year!,1 Email,HKD,0,1/27/2017,00T9000003P36lp,0039000001JEumy
Email: DWFF Investment Memo (Overdue - so sorry),1 Email,HKD,0,9/2/2016,00T90000034DIMS,0039000001JEumy
? Email: Update from ICM,1 Email,HKD,0,6/29/2016,00T9000002ukgcZ,0039000001JEumy
Update on Church giving,4 Meeting,HKD,0,2/24/2017,00T9000003SO8zd,00390000027C5i2
? Email: Re: Greetings from ICM,1 Email,HKD,0,10/6/2016,00T9000003AJFiQ,00390000021zlTc
? Email: Greetings from ICM,1 Email,HKD,0,9/23/2016,00T900000311uQY,00390000021zlTc
? Email: Re: Greetings from ICM,1 Email,HKD,0,10/7/2016,00T9000003Bo75p,00390000021zlTc
Status Update,4 Meeting,HKD,0,1/9/2017,00T9000003O4vE5,0039000001enM6B
Email: RE: Join the Conversation: Role of Faith in Poverty Reduction,1 Email,HKD,0,12/10/2016,00T9000003KGOB1,0039000001enM6B
Email: Update from ICM,1 Email,HKD,0,3/15/2017,00T9000003UfKrQ,0039000001enM6B
? Email: Reminder: (Wed) Feb 22nd - ICM Education Strategy Focus Group Discussion,1 Email,HKD,265375,2/20/2017,00T9000003SNpBb,0039000000FjqAb
? Email: Re: ICM shopping event update,1 Email,HKD,3281,11/25/2016,00T9000003HWhPA,0039000001zDiRw
? Email: Re: S.Nine x ICM Event,1 Email,HKD,3281,11/18/2016,00T9000003HULlj,0039000001zDiRw
? Email: Re: S.Nine x ICM Event,1 Email,HKD,3281,11/14/2016,00T9000003GR4kB,0039000001zDiRw
? Email: HUGE thanks,1 Email,HKD,3281,12/2/2016,00T9000003J8MJ5,0039000001zDiRw
? Email: Re: ICM banquet is today!,1 Email,HKD,3281,10/26/2016,00T9000003Dgi7d,0039000001zDiRw
? Email: Re: ICM banquet is today!,1 Email,HKD,3281,11/2/2016,00T9000003EoB70,0039000001zDiRw
? Email: ICM & Soo Atelier Event,1 Email,HKD,3281,8/24/2016,00T900000349ss3,0039000001zDiRw
? Email: Re: ICM shopping event update,1 Email,HKD,3281,11/29/2016,00T9000003HXjM4,0039000001zDiRw
? Email: Re: Dress,1 Email,HKD,3281,1/9/2017,00T9000003N7bWT,0039000001zDiRw
Initial meeting,4 Meeting,HKD,3281,8/26/2016,00T90000034CfSa,0039000001zDiRw
ICM x S Nine event,4 Meeting,HKD,3281,8/26/2016,00T90000034AHz1,0039000001zDiRw
? Email: E-introduction,1 Email,HKD,3281,9/12/2016,00T90000036YeXl,0039000001zDiRw
ICM UK,4 Meeting,HKD,9567.25,2/22/2017,00T9000003SO8iX,0039000000IgUDH
Call to discuss ICM UK,3 Call,HKD,9567.25,11/22/2016,00T9000003HWWEI,0039000000IgUDH
2015 B3 Success Stories,0 Other,HKD,163000,8/31/2016,00T9000003158NL,0039000001kG73E
TF15 B3 TY cards and photo magnets,2 Mail,HKD,163000,6/3/2016,00T9000002nhfxl,0039000001kG73E
? Email: Hello,1 Email,HKD,163000,6/22/2016,00T9000002t8VhK,0039000001kG73E
Invite to banquet,4 Meeting,HKD,2060,9/26/2016,00T90000031155g,0039000001GeduY
? Email: Re: Connecting with THRIVE pastors while in HK,1 Email,HKD,0,12/9/2016,00T9000003KGCO1,0039000001kGY4C
? Email: Re: Connecting with THRIVE pastors while in HK,1 Email,HKD,0,12/1/2016,00T9000003J7fVx,0039000001kGY4C
? Email: Re: Connecting with THRIVE pastors while in HK,1 Email,HKD,0,12/2/2016,00T9000003J8NPt,0039000001kGY4C
? Email: Connecting,1 Email,HKD,77600,2/9/2017,00T9000003QWAKe,0039000000HIBWA
Invite to the Banquet,1 Email,HKD,77600,8/31/2016,00T90000032HZPn,0039000000HIBWA
Reach out,1 Email,HKD,92000,8/31/2016,00T90000032HgzT,0039000000HIBWO
? Email: Thanks for yesterday's call,1 Email,HKD,37217.85,11/30/2016,00T9000003HY9wy,0039000000HIBWS
ICM UK,3 Call,HKD,37217.85,11/29/2016,00T9000003HWmMC,0039000000HIBWS
? Email: UK visit,1 Email,HKD,37217.85,2/2/2017,00T9000003PqLJt,0039000000HIBWS
? Email: Coming to London in Feb,1 Email,HKD,37217.85,1/12/2017,00T9000003N9c6J,0039000000HIBWS
? Email: Re: ICM draft points for global grant application (0010023-0011071),1 Email,HKD,37217.85,12/19/2016,00T9000003KJaXf,0039000000HIBWS
? Email: ICM draft points for global grant application,1 Email,HKD,37217.85,12/14/2016,00T9000003KHjQI,0039000000HIBWS
? Email: Re: Thank you!,1 Email,HKD,37217.85,6/13/2016,00T9000002rFrzE,0039000000HIBWS
? Email: Thank you!,1 Email,HKD,37217.85,6/7/2016,00T9000002pWqar,0039000000HIBWS
? Email: Fwd: Thank you!,1 Email,HKD,37217.85,6/7/2016,00T9000002pWqzL,0039000000HIBWS
? Email: Fwd: Thank you!,1 Email,HKD,37217.85,6/10/2016,00T9000002rFNst,0039000000HIBWS
? Email: How can ICM serve you better?,1 Email,HKD,66500,7/18/2016,00T9000002wYs6J,0039000000HIBWV
? Email: Jumpstart scrapbook and Family academy,1 Email,HKD,80000,5/8/2017,00T9000003axq6S,0039000000HIBWU
Email: re: Your Jumpstart Kindergarten Scrapbook,1 Email,HKD,80000,3/6/2017,00T9000003Tokxe,0039000000HIBWU
Email: Your Jumpstart Kindergarten Scrapbook,1 Email,HKD,80000,4/19/2017,00T9000003ZA3CN,0039000000HIBWU
Email: Connecting,1 Email,HKD,597633.3,9/13/2016,00T90000036Z5YV,0039000000HIBVy
? Email: This year's ICM banquet,1 Email,HKD,597633.3,3/10/2017,00T9000003UdFOK,0039000000HIBVy
Email: Table host Reception,1 Email,HKD,597633.3,6/6/2016,00T9000002pW4m9,0039000000HIBVy
Reminder of Banquet Table deadline,1 Email,HKD,174630,8/31/2016,00T9000002unH9o,0039000000HIBWc
? Email: ICM Banquet updates,1 Email,HKD,174630,11/16/2016,00T9000003GSA83,0039000000HIBWc
"? Email: Re: 2016 ICM Banquet - October 24, 2016",1 Email,HKD,174630,8/18/2016,00T90000032ITqg,0039000000HIBWc
? Email: Thank you and meeting in July?,1 Email,HKD,174630,6/14/2016,00T9000002rGK8X,0039000000HIBWc
? Email: Re: Thank you and meeting in July?,1 Email,HKD,174630,6/15/2016,00T9000002rGcMD,0039000000HIBWc
Matching Donation,1 Email,HKD,174630,11/11/2016,00T90000036XCFr,0039000000HIBWc
First meeting,4 Meeting,HKD,174630,8/26/2016,00T9000002pTXMw,0039000000HIBWc
2015 B3 Success Stories,4 Meeting,HKD,174630,8/17/2016,00T9000003157tL,0039000000HIBWc
TF15 B3 TY cards and photo magnets,2 Mail,HKD,174630,6/3/2016,00T9000002nhfRK,0039000000HIBWc
Email: Donation Receipt (Jan 2014 - Mar 2015),1 Email,HKD,292500,11/22/2016,00T9000003HVKEJ,0039000000HIBXE
Email: ICM - FOHKC Check acknowledgement,1 Email,HKD,292500,3/28/2017,00T9000003Wqut2,0039000000HIBXE
? Email: Re: Pls read: April 1-4 Skip A Trip meeting,1 Email,HKD,292500,3/18/2017,00T9000003VSTcR,0039000000HIBXE
? Email: Re: Reminder: TOMORROW - ICM Jumpstart Review Meeting,1 Email,HKD,292500,2/6/2017,00T9000003QUIuC,0039000000HIBXE
? Email: Reminder: (Wed) Feb 22nd - ICM Education Strategy Focus Group Discussion,1 Email,HKD,292500,2/20/2017,00T9000003SNpBb,0039000000HIBXE
? Email: ICM Education: Family Academy,1 Email,HKD,292500,3/6/2017,00T9000003TokmR,0039000000HIBXE
? Email: ICM Prayer Night - Jan 25th,1 Email,HKD,292500,1/10/2017,00T9000003N8IEN,0039000000HIBXE
? Email: The Future of ICM's Education Program,1 Email,HKD,292500,1/9/2017,00T9000003N7kSX,0039000000HIBXE
? Email: Re: Coffee next week,1 Email,HKD,292500,12/14/2016,00T9000003KHZaR,0039000000HIBXE
Coffee catch up,4 Meeting,HKD,292500,12/15/2016,00T9000003JAViH,0039000000HIBXE
? Email: ICM Grad - April 3,1 Email,HKD,292500,3/13/2017,00T9000003Ue9Mh,0039000000HIBXE
? Email: Grad trip,1 Email,HKD,292500,3/20/2017,00T9000003VT1lK,0039000000HIBXE
? Email: Kindergarten update and Eva strategy,1 Email,HKD,292500,9/23/2016,00T900000311pTI,0039000000HIBXE
Coffee catch up,4 Meeting,HKD,292500,3/22/2017,00T9000003WAwMR,0039000000HIBXE
Email: Fwd: 170402 - CMF SAT - ETICKET,1 Email,HKD,292500,3/27/2017,00T9000003WEJjB,0039000000HIBXE
Invite to the Banquet,1 Email,HKD,101625,8/31/2016,00T90000032HaEy,0039000000MsOcG
? Email: Connecting,1 Email,HKD,44000,3/10/2017,00T9000003Ucx4U,0039000000HIBWy
? Email: Re: Introduction,1 Email,HKD,0,6/8/2016,00T9000002rE9nd,0039000001tp8z1
Income Received - Thank you,0 Other,HKD,75200,11/20/2016,00T9000003HUQNs,0039000000zMFc5
Email: Hello from ICM,1 Email,HKD,75200,6/3/2016,00T9000002pVgT0,0039000000zMFc5
? Email: Prayer Night Invitation,1 Email,HKD,821148.05,1/10/2017,00T9000003N8I1e,0039000000YdLx4
Dinner,4 Meeting,HKD,821148.05,8/8/2016,00T900000314gal,0039000000YdLx4
BBQ and connection strategy,3 Call,HKD,821148.05,8/15/2016,00T900000314gak,0039000000YdLx4
? Email: Seating Arrangements,1 Email,HKD,410145.13,10/20/2016,00T9000003DegwZ,00390000018xuVR
? Email: Patrick Pender + CONGRATULATIONS ON THE BEAUTIFUL VICTORIA,1 Email,HKD,410145.13,11/25/2016,00T9000003HWjdn,00390000018xuVR
? Email: Patrick Pender + CONGRATULATIONS ON THE BEAUTIFUL VICTORIA,1 Email,HKD,410145.13,11/25/2016,00T9000003HWkyr,00390000018xuVR
? Email: Re: Patrick Pender + CONGRATULATIONS ON THE BEAUTIFUL VICTORIA,1 Email,HKD,410145.13,11/29/2016,00T9000003HXZky,00390000018xuVR
? Email: Re: Official Donation Receipt from International Care Ministries,1 Email,HKD,410145.13,7/28/2016,00T9000002yUxMc,00390000018xuVR
? Email: Re: Official Donation Receipt from International Care Ministries,1 Email,HKD,410145.13,8/3/2016,00T90000030LlHm,00390000018xuVR
? Email: Re: Official Donation Receipt from International Care Ministries,1 Email,HKD,410145.13,8/4/2016,00T90000030MCcp,00390000018xuVR
? Email: Springboard Luncheon,1 Email,HKD,410145.13,8/4/2016,00T90000030MEVr,00390000018xuVR
? Email: Re: Hiring employees in Philippines,1 Email,HKD,410145.13,8/8/2016,00T900000314bSS,00390000018xuVR
? Email: Re: Hiring employees in Philippines,1 Email,HKD,410145.13,8/8/2016,00T900000314bQS,00390000018xuVR
? Email: Re: Hiring employees in Philippines,1 Email,HKD,410145.13,8/9/2016,00T9000003158On,00390000018xuVR
? Email: Re: Hiring employees in Philippines,1 Email,HKD,410145.13,8/9/2016,00T9000003150hO,00390000018xuVR
? Email: Saturday BBQ,1 Email,HKD,410145.13,8/10/2016,00T900000315jF8,00390000018xuVR
? Email: Re: Saturday BBQ,1 Email,HKD,410145.13,8/11/2016,00T90000032FzBm,00390000018xuVR
? Email: Re: Hiring employees in Philippines,1 Email,HKD,410145.13,8/12/2016,00T90000032GQ0s,00390000018xuVR
? Email: Possible BOA Trip,1 Email,HKD,410145.13,8/18/2016,00T90000032IW3y,00390000018xuVR
? Email: Re: Possible BOA Trip,1 Email,HKD,410145.13,8/18/2016,00T90000032IYJx,00390000018xuVR
? Email: Prayer Night Invitation,1 Email,HKD,410145.13,1/10/2017,00T9000003N8I1e,00390000018xuVR
? Email: Re: Payment for ICM tickets,1 Email,HKD,410145.13,9/7/2016,00T90000036X2Bw,00390000018xuVR
? Email: Re: Payment for ICM tickets,1 Email,HKD,410145.13,9/7/2016,00T90000036XDRD,00390000018xuVR
? Email: Quick Favor related to last year's banquet,1 Email,HKD,410145.13,3/16/2017,00T9000003VRBs1,00390000018xuVR
? Email: BOA,1 Email,HKD,410145.13,9/12/2016,00T90000036YgBj,00390000018xuVR
? Email: Re: BOA,1 Email,HKD,410145.13,9/14/2016,00T90000036ZZHo,00390000018xuVR
? Email: Re: BOA,1 Email,HKD,410145.13,9/19/2016,00T90000038UfE8,00390000018xuVR
? Email: Re: Quick Favor related to last year's banquet,1 Email,HKD,410145.13,3/22/2017,00T9000003WBAmd,00390000018xuVR
? Email: ICM Banquet Preparation,1 Email,HKD,410145.13,9/22/2016,00T90000031136r,00390000018xuVR
Email: Patrick Pender's donation pledge at,1 Email,HKD,410145.13,11/21/2016,00T9000003HUrox,00390000018xuVR
? Email: Re: Saturday BBQ,1 Email,HKD,410145.13,8/18/2016,00T90000032IYkf,00390000018xuVR
Email: 160704 - Geary - Expense Report,1 Email,HKD,410145.13,7/1/2016,00T9000002ulRK2,00390000018xuVR
Email: Re: Official Donation Receipt from International Care Ministries,1 Email,HKD,410145.13,7/27/2016,00T9000002yUS86,00390000018xuVR
Email: Re: Official Donation Receipt from International Care Ministries,1 Email,HKD,410145.13,7/27/2016,00T9000002yUaaQ,00390000018xuVR
Email: Re: Payment for ICM tickets,1 Email,HKD,410145.13,9/28/2016,00T9000003AG0wT,00390000018xuVR
? Email: Banquet thanks,1 Email,HKD,169086,10/25/2016,00T9000003Dg32E,0039000000KAkPA
? Email: See you next Monday!,1 Email,HKD,169086,10/21/2016,00T9000003Df5C9,0039000000KAkPA
? Email: Re: Banquet thanks,1 Email,HKD,169086,10/26/2016,00T9000003DgrCP,0039000000KAkPA
? Email: Re: Help please,1 Email,HKD,169086,9/27/2016,00T9000003AFOIX,0039000000KAkPA
? Email: Jumpstart Kindergarten Review Meeting,1 Email,HKD,169086,2/6/2017,00T9000003QU8zC,0039000000KAkPA
Email: KAP Trip: April 1-4,1 Email,HKD,169086,2/20/2017,00T9000003SNoiS,0039000000KAkPA
? Email: Re: KAP Trip: April 1-4,1 Email,HKD,169086,2/22/2017,00T9000003SPOjc,0039000000KAkPA
? Email: Re: Come join us on Dec 1!,1 Email,HKD,169086,11/21/2016,00T9000003HUzBr,0039000000KAkPA
? Email: Come join us on Dec 1!,1 Email,HKD,169086,11/21/2016,00T9000003HUz8T,0039000000KAkPA
Family Academy & Trip,4 Meeting,HKD,169086,2/27/2017,00T9000003Szonz,0039000000KAkPA
? Email: Family Academy,1 Email,HKD,169086,3/6/2017,00T9000003TohyJ,0039000000KAkPA
? Email: Re: Reminder - Wednesday's ICM Education Program Workshop,1 Email,HKD,169086,1/18/2017,00T9000003O58PZ,0039000000KAkPA
? Email: 2016 ICM Annual Banquet,1 Email,HKD,169086,8/17/2016,00T90000032I940,0039000000KAkPA
KAP Meeting,4 Meeting,HKD,169086,2/19/2017,00T9000002rGKFO,0039000000KAkPA
? Email: Meeting in July?,1 Email,HKD,169086,6/14/2016,00T9000002rGKEf,0039000000KAkPA
? Email: Re: Connecting,1 Email,HKD,169086,10/29/2016,00T9000003EnCWo,0039000000KAkPA
? Email: Re: 2016 ICM Annual Banquet,1 Email,HKD,169086,9/12/2016,00T90000036Yfj3,0039000000KAkPA
? Email: ICM Hong Kong Banquet - 25th Anniversary,1 Email,HKD,169086,3/20/2017,00T9000003VT0F2,0039000000KAkPA
? Email: Pre-Banquet Information and Guest Registration,1 Email,HKD,169086,9/23/2016,00T900000311rvi,0039000000KAkPA
? Email: KAP - HK Kindergarten Profile,1 Email,HKD,169086,9/27/2016,00T9000003AFcsB,0039000000KAkPA
Catch Up,4 Meeting,HKD,169086,9/16/2016,00T9000002pTXNJ,0039000000KAkPA
? Email: ICM Banquet One Week Away - confirming seating plans,1 Email,HKD,169086,10/17/2016,00T9000003BrZJB,0039000000KAkPA
? Email: ICM Auction Item Delivery,1 Email,HKD,66317.5,10/26/2016,00T9000003DgsFX,0039000002319dJ
Coffee with Tom,4 Meeting,HKD,66317.5,11/30/2016,00T9000003J9OTc,0039000002319dJ
Income Received - Thank you,0 Other,HKD,66317.5,10/30/2016,00T9000003EoFZc,0039000002319dJ
NBA auction follow up,1 Email,HKD,4200,7/29/2016,00T9000002wZLGB,0039000001OZU4A
? Email: Re: Hi Carrie,1 Email,HKD,4200,9/15/2016,00T90000036aG02,0039000001OZU4A
Mailed FA Appeal,2 Mail,HKD,415862,3/9/2017,00T9000003Ug6jM,0039000000EfXeE
Education,4 Meeting,HKD,415862,1/26/2017,00T9000003P0xSv,0039000000EfXeE
TY and Impact of Giving,4 Meeting,HKD,415862,3/2/2017,00T9000003UfoZk,0039000000EfXeE
TY and Impact of Giving,4 Meeting,HKD,415862,3/1/2017,00T9000003Ufoeo,0039000000EfXeE
Last Year's Giving Update,4 Meeting,HKD,415862,10/31/2016,00T9000003Eo8Ls,0039000000EfXeE
Giving Update,5 Presentation,HKD,415862,11/8/2016,00T9000003Eo8Lr,0039000000EfXeE
Present TF proposal,4 Meeting,HKD,2372240,9/20/2016,00T90000038VIxO,0039000000f3bzq
Report on Transform & Proposal,4 Meeting,HKD,2372240,9/20/2016,00T90000038Ua5Y,0039000000f3bzq
Follow up on Proposal,3 Call,HKD,2372240,9/23/2016,00T900000310yBJ,0039000000f3bzq
? Email: Thank you,1 Email,HKD,2372240,10/17/2016,00T9000003Brb7V,0039000000f3bzq
? Email: ICM Christmas Cocktail,1 Email,HKD,0,12/6/2016,00T9000003J9MkM,0039000001zE8Qm
? Email: Re: Medical Certificate Request,1 Email,HKD,0,3/9/2017,00T9000003UcEwS,0039000001zE8Qm
? Email: Fwd: Next batch of patient for Matilda,1 Email,HKD,0,3/10/2017,00T9000003Ucqea,0039000001zE8Qm
? Email: Fwd: Next batch of patient for Matilda,1 Email,HKD,0,3/10/2017,00T9000003Ucqmt,0039000001zE8Qm
? Email: Re: new MCF cases | Rhyne (10 mths old gilr) & Ryan ( 4 yrs old boy) by Dr Yeung Yeung,1 Email,HKD,0,3/24/2017,00T9000003WCvMQ,0039000001zE8Qm
? Email: Re: new MCF cases | Rhyne (10 mths old gilr) & Ryan ( 4 yrs old boy) by Dr Yeung Yeung,1 Email,HKD,0,3/24/2017,00T9000003WCvKo,0039000001zE8Qm
? Email: ICM Banquet,1 Email,HKD,0,10/11/2016,00T9000003BpG4n,0039000001zE8Qm
? Email: Re: ICM Banquet,1 Email,HKD,0,10/12/2016,00T9000003BpaXz,0039000001zE8Qm
? Email: ICM Banquet,1 Email,HKD,0,10/11/2016,00T9000003BpG3z,0039000001zE8Qm
? Email: Re: ICM Banquet,1 Email,HKD,0,10/11/2016,00T9000003BpGBe,0039000001zE8Qm
Email: Re: Medical Certificate Request,1 Email,HKD,0,3/9/2017,00T9000003UcDL8,0039000001zE8Qm
? Email: Re: ICM update,1 Email,HKD,1018164.49,5/4/2017,00T9000003avEJa,0039000001CZKCh
ICM UK and personal giving,4 Meeting,HKD,1018164.49,2/23/2017,00T9000003SO8im,0039000001CZKCh
? Email: Re: ICM update,1 Email,HKD,1018164.49,5/2/2017,00T9000003aecfZ,0039000001CZKCh
Giving to ICM,3 Call,HKD,1018164.49,4/30/2017,00T9000003aePj7,0039000001CZKCh
Call to discuss ICM UK and personal giving,3 Call,HKD,1018164.49,11/15/2016,00T9000003HWWFe,0039000001CZKCh
? Email: Re: UK trip this FEB,1 Email,HKD,1018164.49,2/27/2017,00T9000003T01UZ,0039000001CZKCh
? Email: UK trip this FEB,1 Email,HKD,1018164.49,1/18/2017,00T9000003O5HQZ,0039000001CZKCh
? Email: Re: UK trip this FEB,1 Email,HKD,1018164.49,1/24/2017,00T9000003P143a,0039000001CZKCh
? Email: Re: UK trip this FEB,1 Email,HKD,1018164.49,1/25/2017,00T9000003P1lB9,0039000001CZKCh
? Email: Trip to UK in February,1 Email,HKD,1018164.49,1/6/2017,00T9000003N6vFH,0039000001CZKCh
? Email: Re: ICM UK progress,1 Email,HKD,1018164.49,12/14/2016,00T9000003KHjXN,0039000001CZKCh
? Email: ICM UK progress,1 Email,HKD,1018164.49,12/14/2016,00T9000003KHjNY,0039000001CZKCh
? Email: ICM update,1 Email,HKD,1018164.49,4/20/2017,00T9000003ZBHuO,0039000001CZKCh
? Email: Re: Referee for our Old Dart (UK fund) grant application,1 Email,HKD,1018164.49,5/8/2017,00T9000003axrUj,0039000001CZKCh
? Email: Referee for our Old Dart (UK fund) grant application,1 Email,HKD,1018164.49,5/8/2017,00T9000003axblc,0039000001CZKCh
? Email: Re: Referee for our Old Dart (UK fund) grant application,1 Email,HKD,1018164.49,5/8/2017,00T9000003axmpq,0039000001CZKCh
? Email: Re: Referee for our Old Dart (UK fund) grant application,1 Email,HKD,1018164.49,5/8/2017,00T9000003axmUu,0039000001CZKCh
? Email: Re: UK trip this FEB,1 Email,HKD,1018164.49,1/26/2017,00T9000003P2FQX,0039000001CZKCh
Email: ICM Launch,1 Email,HKD,1018164.49,7/18/2016,00T9000002wXqYT,0039000001CZKCh
Email: ICM Launch,1 Email,HKD,1018164.49,7/18/2016,00T9000002wXqTx,0039000001CZKCh
? Email: ICM UK - A&O - global grants!,1 Email,HKD,352240.14,12/1/2016,00T9000003J7hhr,0039000000juJDs
JS scrapbook,2 Mail,HKD,352240.14,3/23/2017,00T9000003WCCii,0039000000juJDs
Income Received - Thank you,1 Email,HKD,352240.14,8/28/2016,00T90000034BGcm,0039000000juJDs
? Email: See you next Monday!,1 Email,HKD,352240.14,10/21/2016,00T9000003Df6HV,0039000000juJDs
? Email: See you next Monday,1 Email,HKD,352240.14,10/21/2016,00T9000003Df6DU,0039000000juJDs
? Email: Re: Thank you for helping Hope to Shine Through!,1 Email,HKD,352240.14,10/25/2016,00T9000003DgAPA,0039000000juJDs
? Email: Re: Thank you for helping Hope to Shine Through!,1 Email,HKD,352240.14,10/26/2016,00T9000003DggYb,0039000000juJDs
? Email: Pre-Trip Meeting,1 Email,HKD,352240.14,7/7/2016,00T9000002unH4F,0039000000juJDs
? Email: ICM: A&O Report and photos from family day,1 Email,HKD,352240.14,4/18/2017,00T9000003Z9M02,0039000000juJDs
